,date,0-4-high,5-18-high,19-49-high,50-64-high,65-high,0-4-low,5-18-low,19-49-low,50-64-low,65-low
206,2021-09-24,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
207,2021-09-25,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
208,2021-09-26,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
209,2021-09-27,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
210,2021-09-28,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
211,2021-09-29,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
212,2021-09-30,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
213,2021-10-01,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
214,2021-10-02,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
215,2021-10-03,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
216,2021-10-04,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
217,2021-10-05,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
